,id,date_review_posted,review_title,review,verified_purchase,people_find_helpful,ratings,product_url,start,end,author,product_category
10,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 18, 2020",stock cheap,cheap,yes,0,2.0,https://www.amazon.ca/Stainless-Plated-Vintage-Freemason-Masonic/dp/B01G6V0YXE/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:44:56.486143,2020-09-14 00:45:05.827788,Steven mccl,Electronics
11,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 18, 2020",pas trop hot a cause quel ne s'ajuste pas bien,Pas de la bonne grosseur,yes,0,2.0,https://www.amazon.ca/Lancardo-Rhinestone-Gold-Tone-Stainless-Quartz/dp/B012ZI2M1O/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:45:14.926431,2020-09-14 00:45:23.219085,Steven mccl,Electronics
12,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 18, 2020",pourrais etre plus solide plus rembourer,La qualité laisse à désirer je ne le recommande pas trop pour envoyer des objet de grande valeur vraiment pas très solide mettre beaucoup de papier bulle pour protéger.,yes,0,2.0,https://www.amazon.ca/Inches-Shipping-Padded-Envelopes-Mailers/dp/B07WZZXRZW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:45:33.309478,2020-09-14 00:45:39.602709,Steven mccl,Electronics
13,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 18, 2020",très descu,très descu du niveau qualité peix,yes,0,1.0,https://www.amazon.ca/AmazonBasics-NH130210120V-R-Classic-Notebook-Ruled/dp/B01DN8TCEU/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:45:46.697141,2020-09-14 00:45:53.008475,Steven mccl,Electronics
14,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 18, 2020",vers good,vers good,yes,0,5.0,https://www.amazon.ca/Sharpie-Marker-Permanent-4-Carded-38264PP/dp/B000F8R95G/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:46:02.103771,2020-09-14 00:46:09.358440,Steven mccl,Electronics
15,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 18, 2020",correct,correct,yes,0,3.0,https://www.amazon.ca/Scotch-Gift-10-1m-Rolls-311X-OS-24/dp/B00ENFQFA2/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:46:16.441679,2020-09-14 00:46:25.688312,Steven mccl,Electronics
16,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 18, 2020",Un peu déçu du qualite prix,sa ne vaut clairement pas le prix payer,yes,0,2.0,https://www.amazon.ca/ProCase-Capacity-Portable-Stationery-Organizer/dp/B07FX42ZNX/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:46:32.787864,2020-09-14 00:46:42.068098,Steven mccl,Electronics
17,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 18, 2020",Normal,Good,yes,0,4.0,https://www.amazon.ca/Staedtler-Mechanical-Pencil-Triples-77427BK3A6/dp/B01NCTZV7K/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:46:51.176498,2020-09-14 00:46:57.422652,Steven mccl,Electronics
18,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 11, 2020",parfait,good,yes,0,5.0,https://www.amazon.ca/HP-Original-Cartridge-N9K02AN-140/dp/B01BYKUI9C/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:47:04.502542,2020-09-14 00:47:10.835408,Steven mccl,Electronics
19,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 11, 2020",parfait,good,yes,0,5.0,https://www.amazon.ca/Corrugated-Cardboard-Sheets-24-Pack-Inserts/dp/B079QRBBFP/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:47:17.913267,2020-09-14 00:47:24.189709,Steven mccl,Electronics
20,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 3, 2020",Mauvaise qualité,La bacterie ne dure même pas une journée doit la charger a toute les 4h,yes,0,1.0,https://www.amazon.ca/OIVO-Controller-Compatible-Charging-Rechargeable/dp/B07H4JR8J9/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:47:31.273309,2020-09-14 00:47:38.552208,Steven mccl,Electronics
21,AGS35DONILKOO26GHVF4MD5HI5JQ,"June 3, 2020",Bonne qualité,Presque parfait,yes,0,4.0,https://www.amazon.ca/seacosmo-Protector-Shockproof-Protective-Samsung/dp/B07XK666J7/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:47:45.645177,2020-09-14 00:47:52.892591,Steven mccl,Electronics
22,AGS35DONILKOO26GHVF4MD5HI5JQ,"May 29, 2020",je le recommande si tu a pas affaire beaucoup de copis,parfait sauf que tu doit constamment acheter de lancre car elle se vide en seulement 5 ou 6 feuille très décevant à se niveau la. Mais niveau fonctionnement ses un 5 étoile,yes,0,4.0,https://www.amazon.ca/HP-5055-Wireless-Printer-Replenishment/dp/B0799D4T89/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:48:01.000244,2020-09-14 00:48:09.293079,Steven mccl,Electronics
23,AGS35DONILKOO26GHVF4MD5HI5JQ,"May 29, 2020",très bien,Parfait,yes,0,5.0,https://www.amazon.ca/HP-Printer-Paper-EcoFFICIENT18-088369R/dp/B075KSB6ZD/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:48:16.391394,2020-09-14 00:48:22.693927,Steven mccl,Electronics
24,AGS35DONILKOO26GHVF4MD5HI5JQ,"May 29, 2020",livre complètement hors sujet,Se livre n'aide pas pentoute pour apprendre il ne montre que les chanson un vrais gaspillage d'argent avoir su avant je ne l'aurais pas acheter je suis très déçu.,yes,0,1.0,https://www.amazon.ca/First-Lessons-Beginners-Step-Step/dp/1540002918/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:48:31.781360,2020-09-14 00:48:38.019643,Steven mccl,Electronics
25,AGS35DONILKOO26GHVF4MD5HI5JQ,"May 26, 2020",très grosse,parfait,yes,0,5.0,https://www.amazon.ca/Tree-Free-Greetings-20-Ounce-Brothers-XM29914/dp/B00VI62LYI/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:48:45.107301,2020-09-14 00:48:51.396678,Steven mccl,Electronics
26,AGS35DONILKOO26GHVF4MD5HI5JQ,"May 5, 2020",Pourrais être de meilleurs qualité,Doux,yes,0,3.0,https://www.amazon.ca/ACTCUT-Indoor-Modern-Anti-Skid-Bedroom/dp/B07MTPXT6J/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:49:01.491504,2020-09-14 00:49:07.778934,Steven mccl,Electronics
27,AGS35DONILKOO26GHVF4MD5HI5JQ,"May 4, 2020",Elle fait l'affaire,Très belle pour son prix,yes,0,5.0,https://www.amazon.ca/Huntington-GA41PS-NT-Natural-Dreadnaught-Acoustic/dp/B0073SSQ4Y/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:49:17.868126,2020-09-14 00:49:26.204907,Steven mccl,Electronics
28,AGS35DONILKOO26GHVF4MD5HI5JQ,"April 29, 2020",Bien,Bien mais très grand,yes,0,4.0,https://www.amazon.ca/SteelSeries-QcK-Gaming-Mouse-Pad-Black/dp/B000UEZ36W/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:49:35.305407,2020-09-14 00:49:42.606666,Steven mccl,Electronics
29,AGS35DONILKOO26GHVF4MD5HI5JQ,"April 29, 2020",Rapide livraison,Parfait,yes,0,5.0,https://www.amazon.ca/Southpole-Fleece-Marled-Jogger-Burgundy/dp/B072Z1R2CB/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:49:50.732724,2020-09-14 00:49:57.977806,Steven mccl,Electronics
30,AGS35DONILKOO26GHVF4MD5HI5JQ,"April 23, 2020",Exellent,Très satisfait,yes,0,5.0,https://www.amazon.ca/BAKTH-Rainbow-Backlit-Mechanical-Keyboard/dp/B07D4F7Q1N/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-14 00:50:06.066286,2020-09-14 00:50:12.330153,Steven mccl,Electronics
