,id,review,author,start,end,product_name
10,R3DO0IIJ71XISL,Product is less in quality then the first one purchased a year ago.,Dale Boyer ,2020-09-15 04:27:12.611694,2020-09-15 04:27:12.677652,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
11,R2YCMKQRS90FCA,Je suis très content de mon achat fonctionne très bien sur mon PS4. Je peu enfin jouer avec tous mes jeux s'en devoir en effacer. Tous mes jeux sont sur le disque dur 5To et quand je joue à mais jeu je vois aucune différence pas de ralentissement c'est pareil comme si il serait downloader sur le disque dur de la PS4. Juste un petit point qui mérite pas d'enlever une étoile... faut juste pas être pressé car ça prend quand même du temps à transférer. J'espère que ça vous aide.,Pierre-Luc Murphy,2020-09-15 04:27:12.683466,2020-09-15 04:27:12.735337,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
12,R3S828LTJQ7115,"So the first thing I noted on my device was that it had no power button. Because of this I knocked off 2 stars from portability. If you are looking for an off-line/cold backup disk it is kind of a pain to have to physically unplug the drive to shut it off.

For those of you interested in the speed of this drive I didn't run bench marks but instead decided to put it through real-world use case of backing up files.

I took an assortment of data ranging from pictures, documents audio files, isos etc and timed the transfer from a server running ZFS with 2 mirrored pairs (4 X 4TB NAS drives). This data was approximately 245GiB. It took 31M 54s to complete

Rough math breaks that down to approximately 7.7 GiB/minute or 127MiB/second

Next I took media files that were all over several hundred MiB. I transferred 8.5TB in 15.3 hours.

That is roughly 555GiB/hour or 9.25GiB/minute or 154MiB/second

I thought this was impressive that over 15 hours the drive did not suffer any speed slow down on the big files.

From the hardware, the case is ok, but it lacks any active cooling and the case itself feels like plastic. That means it does not do a fantastic job of dissipating the heat. As I do not plan on using this drive constantly, but rather as a drive that goes in a fireproof safe, this is acceptable.

NOTE: the command 'blockdev --getbsz /dev/sdd' which gets the physical block sizes of the drive reported 512 bytes. I'm shocked at this as I thought most modern drives had moved to at least 4096.

Overall this drive performs well for the price and will serve its purpose",Steve O,2020-09-15 04:27:12.740323,2020-09-15 04:27:12.792136,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
13,R18IBG059S3HPC,I've now tried the 2Tb Seagate and the 4Tb and have to return both. I've tried 1 usb hub and even a brand new usb hub. I even tried it on 2 different PCs. After about 200 files this drive keeps disconnecting and giving me errors (not my source). I've tried now 5 times to simply get 350 files copied onto it. Since these do not have real boxes these are clearly fakes. I will go to Best Buy to buy a real one.,M. Green,2020-09-15 04:27:12.797122,2020-09-15 04:27:12.849041,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
14,RI3QVPQYKVJAZ,"This seemed to be to good to be true: $130 for 4TB on a portable expernal drive!

Yes, it is. Performance great writing to this drive up to about 2TB. Beyond that, write performance goes down tremendously! My average write to external USB3.0 drives is usually 80 to 100 MBps. Once filled to about 2TB, it craps out to about 20 MBps! I re-initialed it and created two partitions of about 2.0TB each. Same performance on overall drive capacity reaching 2.0TB.

Perhaps my drive is defective, but it is truly an inferior product. Don't buy this!",MICHEL R COUTU,2020-09-15 04:27:12.853997,2020-09-15 04:27:12.904501,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
15,R3GX609AILJZSF,"I bought two of these NTFS drives and returned one because of low performance with write speeds. When I investigated the write speeds, I found and identical drive had much poorer performance than another and therefore returned the slow drive. See below:

Slow drive: Timing buffered disk reads: 10 MB in 3.81 seconds = 2.63 MB/sec
Fast drive: Timing buffered disk reads: 94 MB in 3.05 seconds = 30.83 MB/sec

It turns out, that after transferring files, the drive performs some sort of activity until it recovers. I don't know what the drive is doing but may be performing some kind of SMR activity (Shingled magnetic recording (SMR)), indexing or buffering.

The problem with this recovery period, is the drive becomes almost unusable while this process is occurring. The drive also causes your computer to stall while rebooting as the OS waits for the drive. I addition, the drive will take an uncomfortably long time to mount upon startup.

I have not experienced this behavior on any of my dozens of hard drives, but perhaps the technology is reaching some limit at 5TB.

In conclusion, if you find a drive has very poor write speeds, keep the drive instead of returning it to Amazon. This experience is bizarre to say the least and I would like to know more about how it occurs, but I am very pleased with the hard drive regardless because of it's large capacity and price.",j,2020-09-15 04:27:12.909488,2020-09-15 04:27:12.961467,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
16,RDYR52D2KT6O7,"the hard drive stopped working. connecting and disconnecting all the time, I had this problem with my previous Seagate, it was totally wrong idea to buy another one. I talked with Amazon Staff and left my contact info, but the supplied never contacted me. I even purchased the 3 year warrantee, so I am not sure what happened to my data",Sara,2020-09-15 04:27:12.966452,2020-09-15 04:27:13.016062,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
17,R1F1OE9RKSL3VI,"This external hard drives works pretty well. I initially had some issues with it maintaining its write speed but I guess they have magically disappeared over a few days. It has decent write speeds, hitting a peak of ~100MB/s. Please note that under sustained load, this thing gets hot. Almost burn your skin hot. Not sure how that will affect the lifespan of the drive, but usually heat + electronics are a bad combination. Hoping that this lasts well past it's warranty expiration; I know my data is more valuable to me than the money I paid for this drive. If you need something faster, look to invest in an external SSD instead. They provide much higher speeds, and usually are better with regards to longevity.",Henry G.,2020-09-15 04:27:13.021048,2020-09-15 04:27:13.073838,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
18,RLHPJROYH2WE0,"Price was amazing. Been using it for about a month now with no issues. Go ahead and buy one and see for yourself. Lots of storage space to store pictures and games as I am using strictly for my Xbox One.

If this review was helpful please hit the ""HELPFUL"" button below. Thx",Scorpio Snyper,2020-09-15 04:27:13.078824,2020-09-15 04:27:13.136018,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
19,R32DRX08RX7QKH,"Mon ancien disque de 5to commencais a donner des signe de fatigue. J'espere que celui la va duré plus longtemps. Et c'est un titre qui porte a confusion... Seagate Portable 1TB... bon pour le portable on repassera car il est quand meme volumineux et dois avoir une source de courant 110v, ensuite c'est vraiment un 8TB.",Focus Boudoir,2020-09-15 04:27:13.141004,2020-09-15 04:27:13.189953,Seagate Portable 2TB External Hard Drive Portable HDD – USB 3.0 for PC Laptop and Mac (STGX2000400)
